"Plot Title: FourMileBrook"
"#","Date Time, GMT-03:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","End Of File"
435,04/03/17 04:17:40 AM,1.534,,,,
436,04/03/17 04:32:40 AM,1.534,,,,
437,04/03/17 04:47:40 AM,1.507,,,,
438,04/03/17 05:02:40 AM,1.480,,,,
439,04/03/17 05:17:40 AM,1.453,,,,
440,04/03/17 05:32:40 AM,1.453,,,,
441,04/03/17 05:47:40 AM,1.425,,,,
442,04/03/17 06:02:40 AM,1.398,,,,
443,04/03/17 06:17:40 AM,1.398,,,,
444,04/03/17 06:32:40 AM,1.371,,,,
445,04/03/17 06:47:40 AM,1.371,,,,
446,04/03/17 07:02:40 AM,1.344,,,,
447,04/03/17 07:17:40 AM,1.344,,,,
448,04/03/17 07:32:40 AM,1.317,,,,
449,04/03/17 07:47:40 AM,1.317,,,,
450,04/03/17 08:02:40 AM,1.289,,,,
451,04/03/17 08:17:40 AM,1.289,,,,
452,04/03/17 08:32:40 AM,1.289,,,,
453,04/03/17 08:47:40 AM,1.289,,,,
454,04/03/17 09:02:40 AM,1.317,,,,
455,04/03/17 09:17:40 AM,1.317,,,,
456,04/03/17 09:32:40 AM,1.344,,,,
457,04/03/17 09:47:40 AM,1.371,,,,
458,04/03/17 10:02:40 AM,1.425,,,,
459,04/03/17 10:17:40 AM,1.453,,,,
460,04/03/17 10:32:40 AM,1.507,,,,
461,04/03/17 10:47:40 AM,1.561,,,,
462,04/03/17 11:02:40 AM,1.643,,,,
463,04/03/17 11:17:40 AM,1.724,,,,
464,04/03/17 11:32:40 AM,1.805,,,,
465,04/03/17 11:47:40 AM,1.886,,,,
466,04/03/17 12:02:40 PM,1.967,,,,
467,04/03/17 12:17:40 PM,2.074,,,,
468,04/03/17 12:32:40 PM,2.182,,,,
469,04/03/17 12:47:40 PM,2.316,,,,
470,04/03/17 01:02:40 PM,2.396,,,,
471,04/03/17 01:17:40 PM,2.530,,,,
472,04/03/17 01:32:40 PM,2.637,,,,
473,04/03/17 01:47:40 PM,2.823,,,,
474,04/03/17 02:02:40 PM,3.009,,,,
475,04/03/17 02:17:40 PM,3.142,,,,
476,04/03/17 02:32:40 PM,3.274,,,,
477,04/03/17 02:47:40 PM,3.406,,,,
478,04/03/17 03:02:40 PM,3.459,,,,
479,04/03/17 03:17:40 PM,3.591,,,,
480,04/03/17 03:32:40 PM,3.670,,,,
481,04/03/17 03:47:40 PM,3.670,,,,
482,04/03/17 04:02:40 PM,3.696,,,,
483,04/03/17 04:17:40 PM,3.696,,,,
484,04/03/17 04:32:40 PM,3.749,,,,
485,04/03/17 04:47:40 PM,3.854,,,,
486,04/03/17 05:02:40 PM,3.985,,,,
487,04/03/17 05:17:40 PM,4.037,,,,
488,04/03/17 05:32:40 PM,4.037,,,,
489,04/03/17 05:47:40 PM,4.063,,,,
490,04/03/17 06:02:40 PM,4.089,,,,
491,04/03/17 06:17:40 PM,4.115,,,,
492,04/03/17 06:32:40 PM,4.063,,,,
493,04/03/17 06:47:40 PM,4.011,,,,
494,04/03/17 07:02:40 PM,3.932,,,,
495,04/03/17 07:17:40 PM,3.880,,,,
496,04/03/17 07:32:40 PM,3.827,,,,
497,04/03/17 07:47:40 PM,3.775,,,,
498,04/03/17 08:02:40 PM,3.722,,,,
499,04/03/17 08:17:40 PM,3.670,,,,
500,04/03/17 08:32:40 PM,3.591,,,,
501,04/03/17 08:47:40 PM,3.538,,,,
502,04/03/17 09:02:40 PM,3.485,,,,
503,04/03/17 09:17:40 PM,3.406,,,,
504,04/03/17 09:32:40 PM,3.354,,,,
505,04/03/17 09:47:40 PM,3.274,,,,
506,04/03/17 10:02:40 PM,3.221,,,,
507,04/03/17 10:17:40 PM,3.168,,,,
508,04/03/17 10:32:40 PM,3.116,,,,
509,04/03/17 10:47:40 PM,3.063,,,,
510,04/03/17 11:02:40 PM,3.009,,,,
511,04/03/17 11:17:40 PM,2.956,,,,
512,04/03/17 11:32:40 PM,2.903,,,,
513,04/03/17 11:47:40 PM,2.877,,,,
514,04/04/17 12:02:40 AM,2.850,,,,
515,04/04/17 12:17:40 AM,2.823,,,,
516,04/04/17 12:32:40 AM,2.770,,,,
517,04/04/17 12:47:40 AM,2.744,,,,
518,04/04/17 01:02:40 AM,2.717,,,,
519,04/04/17 01:17:40 AM,2.690,,,,
520,04/04/17 01:32:40 AM,2.690,,,,
521,04/04/17 01:47:40 AM,2.664,,,,
522,04/04/17 02:02:40 AM,2.637,,,,
523,04/04/17 02:17:40 AM,2.637,,,,
524,04/04/17 02:32:40 AM,2.637,,,,
525,04/04/17 02:47:40 AM,2.610,,,,
526,04/04/17 03:02:40 AM,2.610,,,,
527,04/04/17 03:17:40 AM,2.584,,,,
528,04/04/17 03:32:40 AM,2.584,,,,
529,04/04/17 03:47:40 AM,2.584,,,,
530,04/04/17 04:02:40 AM,2.584,,,,
531,04/04/17 04:17:40 AM,2.557,,,,
532,04/04/17 04:32:40 AM,2.557,,,,
533,04/04/17 04:47:40 AM,2.557,,,,
534,04/04/17 05:02:40 AM,2.530,,,,
535,04/04/17 05:17:40 AM,2.530,,,,
536,04/04/17 05:32:40 AM,2.530,,,,
537,04/04/17 05:47:40 AM,2.530,,,,
538,04/04/17 06:02:40 AM,2.530,,,,
539,04/04/17 06:17:40 AM,2.530,,,,
540,04/04/17 06:32:40 AM,2.530,,,,
541,04/04/17 06:47:40 AM,2.530,,,,
542,04/04/17 07:02:40 AM,2.530,,,,
543,04/04/17 07:17:40 AM,2.503,,,,
544,04/04/17 07:32:40 AM,2.503,,,,
545,04/04/17 07:47:40 AM,2.503,,,,
546,04/04/17 08:02:40 AM,2.503,,,,
547,04/04/17 08:17:40 AM,2.503,,,,
548,04/04/17 08:32:40 AM,2.477,,,,
