Plot Title: FourMileTestLogger,,,,,,,
#,Date Time,,,,,,
390,4/18/2017 15:30,9.756,9.706,0.05,,,
391,4/18/2017 15:45,9.78,9.706,0.074,,,
392,4/18/2017 16:00,9.78,9.682,0.098,,,
393,4/18/2017 16:15,9.731,9.657,0.074,,,
394,4/18/2017 16:30,9.706,9.583,0.123,,,
395,4/18/2017 16:45,9.632,9.534,0.098,,,
396,4/18/2017 17:00,9.583,9.46,0.123,,,
397,4/18/2017 17:15,9.509,9.386,0.123,,,
398,4/18/2017 17:30,9.435,9.287,0.148,,,
399,4/18/2017 17:45,9.336,9.188,0.148,,,
400,4/18/2017 18:00,9.262,9.114,0.148,,,
401,4/18/2017 18:15,9.163,8.99,0.173,,,
402,4/18/2017 18:30,9.064,8.891,0.173,,,
403,4/18/2017 18:45,8.99,8.792,0.198,,,
404,4/18/2017 19:00,8.891,8.717,0.174,,,
405,4/18/2017 19:15,8.792,8.618,0.174,,,
406,4/18/2017 19:30,8.717,8.494,0.223,,,
407,4/18/2017 19:45,8.618,8.394,0.224,,,
408,4/18/2017 20:00,8.519,8.295,0.224,,,
409,4/18/2017 20:15,8.419,8.195,0.224,,,
410,4/18/2017 20:30,8.344,8.12,0.224,,,
411,4/18/2017 20:45,8.27,8.045,0.225,,,
412,4/18/2017 21:00,8.22,7.995,0.225,,,
413,4/18/2017 21:15,8.17,7.92,0.25,,,
414,4/18/2017 21:30,8.095,7.845,0.25,,,
415,4/18/2017 21:45,8.045,7.795,0.25,,,
416,4/18/2017 22:00,7.97,7.72,0.25,,,
417,4/18/2017 22:15,7.92,7.645,0.275,,,
418,4/18/2017 22:30,7.845,7.594,0.251,,,
419,4/18/2017 22:45,7.82,7.544,0.276,,,
420,4/18/2017 23:00,7.77,7.494,0.276,,,
421,4/18/2017 23:15,7.72,7.444,0.276,,,
422,4/18/2017 23:30,7.67,7.393,0.277,,,
423,4/18/2017 23:45,7.619,7.343,0.276,,,
424,4/19/2017 0:00,7.594,7.318,0.276,,,
425,4/19/2017 0:15,7.544,7.268,0.276,,,
426,4/19/2017 0:30,7.519,7.242,0.277,,,
427,4/19/2017 0:45,7.469,7.192,0.277,,,
428,4/19/2017 1:00,7.419,7.142,0.277,,,
429,4/19/2017 1:15,7.393,7.116,0.277,,,
430,4/19/2017 1:30,7.368,7.091,0.277,,,
431,4/19/2017 1:45,7.343,7.041,0.302,,,
432,4/19/2017 2:00,7.293,6.99,0.303,,,
433,4/19/2017 2:15,7.242,6.965,0.277,,,
434,4/19/2017 2:30,7.217,6.914,0.303,,,
435,4/19/2017 2:45,7.167,6.864,0.303,,,
436,4/19/2017 3:00,7.142,6.839,0.303,,,
437,4/19/2017 3:15,7.091,6.788,0.303,,,
438,4/19/2017 3:30,7.041,6.763,0.278,,,
439,4/19/2017 3:45,7.015,6.737,0.278,,,
440,4/19/2017 4:00,6.99,6.687,0.303,,,
441,4/19/2017 4:15,6.965,6.661,0.304,,,
442,4/19/2017 4:30,6.94,6.636,0.304,,,
443,4/19/2017 4:45,6.889,6.585,0.304,,,
444,4/19/2017 5:00,6.889,6.56,0.329,,,
445,4/19/2017 5:15,6.839,6.509,0.33,,,
446,4/19/2017 5:30,6.788,6.458,0.33,,,
447,4/19/2017 5:45,6.737,6.408,0.329,,,
448,4/19/2017 6:00,6.687,6.382,0.305,,,
449,4/19/2017 6:15,6.636,6.331,0.305,,,
450,4/19/2017 6:30,6.611,6.306,0.305,,,
451,4/19/2017 6:45,6.585,6.281,0.304,,,
452,4/19/2017 7:00,6.56,6.281,0.279,,,
453,4/19/2017 7:15,6.56,6.281,0.279,,,
454,4/19/2017 7:30,6.56,6.281,0.279,,,
455,4/19/2017 7:45,6.535,6.306,0.229,,,
456,4/19/2017 8:00,6.56,6.331,0.229,,,
457,4/19/2017 8:15,6.585,6.357,0.228,,,
458,4/19/2017 8:30,6.611,6.408,0.203,,,
459,4/19/2017 8:45,6.636,6.433,0.203,,,
460,4/19/2017 9:00,6.661,6.509,0.152,,,
461,4/19/2017 9:15,6.712,6.585,0.127,,,
462,4/19/2017 9:30,6.788,6.687,0.101,,,
463,4/19/2017 9:45,6.864,6.763,0.101,,,
464,4/19/2017 10:00,6.965,6.889,0.076,,,
465,4/19/2017 10:15,7.066,7.015,0.051,,,
466,4/19/2017 10:30,7.192,7.142,0.05,,,
467,4/19/2017 10:45,7.293,7.242,0.051,,,
468,4/19/2017 11:00,7.393,7.343,0.05,,,
469,4/19/2017 11:15,7.494,7.393,0.101,,,
470,4/19/2017 11:30,7.544,7.469,0.075,,,
471,4/19/2017 11:45,7.645,7.544,0.101,,,
472,4/19/2017 12:00,7.67,7.594,0.076,,,
473,4/19/2017 12:15,7.695,7.594,0.101,,,
474,4/19/2017 12:30,7.695,7.594,0.101,,,
475,4/19/2017 12:45,7.72,7.645,0.075,,,
476,4/19/2017 13:00,7.795,7.72,0.075,,,
477,4/19/2017 13:15,7.845,7.77,0.075,,,
478,4/19/2017 13:30,7.895,7.795,0.1,,,
479,4/19/2017 13:45,7.895,7.795,0.1,,,
480,4/19/2017 14:00,7.895,7.795,0.1,,,
481,4/19/2017 14:15,7.895,7.77,0.125,,,
482,4/19/2017 14:30,7.87,7.77,0.1,,,
483,4/19/2017 14:45,7.87,7.77,0.1,,,
